check,passed
8109/broad/disjoint_rows,True
8109/broad/fixed_sizes,True
8109/broad/tree_identity,True
8109/broad/selected_by_selection,True
8109/broad/candidate_identity,True
8109/broad/actual_attempts,True
8109/broad/charged_time,True
8109/broad/actual_failures,True
8109/broad/online_checks,True
8109/broad/refit_succeeded,True
8109/broad/separate_refit_charge,True
8109/broad/final_row_ids,True
8109/broad/final_targets,True
8109/broad/finite_predictions,True
8109/broad/final_metric,True
8109/broad/normalized_loss,True
8109/broad/separate_utility,True
8109/greedy/same_public_data,True
8109/greedy/final_absent_from_rollout,True
8109/greedy/disjoint_rows,True
8109/greedy/fixed_sizes,True
8109/greedy/tree_identity,True
8109/greedy/selected_by_selection,True
8109/greedy/candidate_identity,True
8109/greedy/actual_attempts,True
8109/greedy/charged_time,True
8109/greedy/actual_failures,True
8109/greedy/online_checks,True
8109/greedy/refit_succeeded,True
8109/greedy/separate_refit_charge,True
8109/greedy/final_row_ids,True
8109/greedy/final_targets,True
8109/greedy/finite_predictions,True
8109/greedy/final_metric,True
8109/greedy/normalized_loss,True
8109/greedy/separate_utility,True
8109/lineage/same_public_data,True
8109/lineage/final_absent_from_rollout,True
8109/lineage/disjoint_rows,True
8109/lineage/fixed_sizes,True
8109/lineage/tree_identity,True
8109/lineage/selected_by_selection,True
8109/lineage/candidate_identity,True
8109/lineage/actual_attempts,True
8109/lineage/charged_time,True
8109/lineage/actual_failures,True
8109/lineage/online_checks,True
8109/lineage/refit_succeeded,True
8109/lineage/separate_refit_charge,True
8109/lineage/final_row_ids,True
8109/lineage/final_targets,True
8109/lineage/finite_predictions,True
8109/lineage/final_metric,True
8109/lineage/normalized_loss,True
8109/lineage/separate_utility,True
8110/broad-stop/same_public_data,True
8110/broad-stop/final_absent_from_rollout,True
8110/broad-stop/disjoint_rows,True
8110/broad-stop/fixed_sizes,True
8110/broad-stop/tree_identity,True
8110/broad-stop/selected_by_selection,True
8110/broad-stop/candidate_identity,True
8110/broad-stop/actual_attempts,True
8110/broad-stop/charged_time,True
8110/broad-stop/actual_failures,True
8110/broad-stop/online_checks,True
8110/broad-stop/refit_succeeded,True
8110/broad-stop/separate_refit_charge,True
8110/broad-stop/final_row_ids,True
8110/broad-stop/final_targets,True
8110/broad-stop/finite_predictions,True
8110/broad-stop/final_metric,True
8110/broad-stop/normalized_loss,True
8110/broad-stop/separate_utility,True
8110/broad/same_public_data,True
8110/broad/final_absent_from_rollout,True
8110/broad/disjoint_rows,True
8110/broad/fixed_sizes,True
8110/broad/tree_identity,True
8110/broad/selected_by_selection,True
8110/broad/candidate_identity,True
8110/broad/actual_attempts,True
8110/broad/charged_time,True
8110/broad/actual_failures,True
8110/broad/online_checks,True
8110/broad/refit_succeeded,True
8110/broad/separate_refit_charge,True
8110/broad/final_row_ids,True
8110/broad/final_targets,True
8110/broad/finite_predictions,True
8110/broad/final_metric,True
8110/broad/normalized_loss,True
8110/broad/separate_utility,True
8110/greedy/same_public_data,True
8110/greedy/final_absent_from_rollout,True
8110/greedy/disjoint_rows,True
8110/greedy/fixed_sizes,True
8110/greedy/tree_identity,True
8110/greedy/selected_by_selection,True
8110/greedy/candidate_identity,True
8110/greedy/actual_attempts,True
8110/greedy/charged_time,True
8110/greedy/actual_failures,True
8110/greedy/online_checks,True
8110/greedy/refit_succeeded,True
8110/greedy/separate_refit_charge,True
8110/greedy/final_row_ids,True
8110/greedy/final_targets,True
8110/greedy/finite_predictions,True
8110/greedy/final_metric,True
8110/greedy/normalized_loss,True
8110/greedy/separate_utility,True
8110/lineage/same_public_data,True
8110/lineage/final_absent_from_rollout,True
8110/lineage/disjoint_rows,True
8110/lineage/fixed_sizes,True
8110/lineage/tree_identity,True
8110/lineage/selected_by_selection,True
8110/lineage/candidate_identity,True
8110/lineage/actual_attempts,True
8110/lineage/charged_time,True
8110/lineage/actual_failures,True
8110/lineage/online_checks,True
8110/lineage/refit_succeeded,True
8110/lineage/separate_refit_charge,True
8110/lineage/final_row_ids,True
8110/lineage/final_targets,True
8110/lineage/finite_predictions,True
8110/lineage/final_metric,True
8110/lineage/normalized_loss,True
8110/lineage/separate_utility,True
8110/evolved/same_public_data,True
8110/evolved/final_absent_from_rollout,True
8110/evolved/disjoint_rows,True
8110/evolved/fixed_sizes,True
8110/evolved/tree_identity,True
8110/evolved/selected_by_selection,True
8110/evolved/candidate_identity,True
8110/evolved/actual_attempts,True
8110/evolved/charged_time,True
8110/evolved/actual_failures,True
8110/evolved/online_checks,True
8110/evolved/refit_succeeded,True
8110/evolved/separate_refit_charge,True
8110/evolved/final_row_ids,True
8110/evolved/final_targets,True
8110/evolved/finite_predictions,True
8110/evolved/final_metric,True
8110/evolved/normalized_loss,True
8110/evolved/separate_utility,True
8111/broad/same_public_data,True
8111/broad/final_absent_from_rollout,True
8111/broad/disjoint_rows,True
8111/broad/fixed_sizes,True
8111/broad/tree_identity,True
8111/broad/selected_by_selection,True
8111/broad/candidate_identity,True
8111/broad/actual_attempts,True
8111/broad/charged_time,True
8111/broad/actual_failures,True
8111/broad/online_checks,True
8111/broad/refit_succeeded,True
8111/broad/separate_refit_charge,True
8111/broad/final_row_ids,True
8111/broad/final_targets,True
8111/broad/finite_predictions,True
8111/broad/final_metric,True
8111/broad/normalized_loss,True
8111/broad/separate_utility,True
8111/greedy/same_public_data,True
8111/greedy/final_absent_from_rollout,True
8111/greedy/disjoint_rows,True
8111/greedy/fixed_sizes,True
8111/greedy/tree_identity,True
8111/greedy/selected_by_selection,True
8111/greedy/candidate_identity,True
8111/greedy/actual_attempts,True
8111/greedy/charged_time,True
8111/greedy/actual_failures,True
8111/greedy/online_checks,True
8111/greedy/refit_succeeded,True
8111/greedy/separate_refit_charge,True
8111/greedy/final_row_ids,True
8111/greedy/final_targets,True
8111/greedy/finite_predictions,True
8111/greedy/final_metric,True
8111/greedy/normalized_loss,True
8111/greedy/separate_utility,True
8111/lineage/same_public_data,True
8111/lineage/final_absent_from_rollout,True
8111/lineage/disjoint_rows,True
8111/lineage/fixed_sizes,True
8111/lineage/tree_identity,True
8111/lineage/selected_by_selection,True
8111/lineage/candidate_identity,True
8111/lineage/actual_attempts,True
8111/lineage/charged_time,True
8111/lineage/actual_failures,True
8111/lineage/online_checks,True
8111/lineage/refit_succeeded,True
8111/lineage/separate_refit_charge,True
8111/lineage/final_row_ids,True
8111/lineage/final_targets,True
8111/lineage/finite_predictions,True
8111/lineage/final_metric,True
8111/lineage/normalized_loss,True
8111/lineage/separate_utility,True
8111/evolved/same_public_data,True
8111/evolved/final_absent_from_rollout,True
8111/evolved/disjoint_rows,True
8111/evolved/fixed_sizes,True
8111/evolved/tree_identity,True
8111/evolved/selected_by_selection,True
8111/evolved/candidate_identity,True
8111/evolved/actual_attempts,True
8111/evolved/charged_time,True
8111/evolved/actual_failures,True
8111/evolved/online_checks,True
8111/evolved/refit_succeeded,True
8111/evolved/separate_refit_charge,True
8111/evolved/final_row_ids,True
8111/evolved/final_targets,True
8111/evolved/finite_predictions,True
8111/evolved/final_metric,True
8111/evolved/normalized_loss,True
8111/evolved/separate_utility,True
8111/broad-stop/same_public_data,True
8111/broad-stop/final_absent_from_rollout,True
8111/broad-stop/disjoint_rows,True
8111/broad-stop/fixed_sizes,True
8111/broad-stop/tree_identity,True
8111/broad-stop/selected_by_selection,True
8111/broad-stop/candidate_identity,True
8111/broad-stop/actual_attempts,True
8111/broad-stop/charged_time,True
8111/broad-stop/actual_failures,True
8111/broad-stop/online_checks,True
8111/broad-stop/refit_succeeded,True
8111/broad-stop/separate_refit_charge,True
8111/broad-stop/final_row_ids,True
8111/broad-stop/final_targets,True
8111/broad-stop/finite_predictions,True
8111/broad-stop/final_metric,True
8111/broad-stop/normalized_loss,True
8111/broad-stop/separate_utility,True
8112/greedy/same_public_data,True
8112/greedy/final_absent_from_rollout,True
8112/greedy/disjoint_rows,True
8112/greedy/fixed_sizes,True
8112/greedy/tree_identity,True
8112/greedy/selected_by_selection,True
8112/greedy/candidate_identity,True
8112/greedy/actual_attempts,True
8112/greedy/charged_time,True
8112/greedy/actual_failures,True
8112/greedy/online_checks,True
8112/greedy/refit_succeeded,True
8112/greedy/separate_refit_charge,True
8112/greedy/final_row_ids,True
8112/greedy/final_targets,True
8112/greedy/finite_predictions,True
8112/greedy/final_metric,True
8112/greedy/normalized_loss,True
8112/greedy/separate_utility,True
8112/lineage/same_public_data,True
8112/lineage/final_absent_from_rollout,True
8112/lineage/disjoint_rows,True
8112/lineage/fixed_sizes,True
8112/lineage/tree_identity,True
8112/lineage/selected_by_selection,True
8112/lineage/candidate_identity,True
8112/lineage/actual_attempts,True
8112/lineage/charged_time,True
8112/lineage/actual_failures,True
8112/lineage/online_checks,True
8112/lineage/refit_succeeded,True
8112/lineage/separate_refit_charge,True
8112/lineage/final_row_ids,True
8112/lineage/final_targets,True
8112/lineage/finite_predictions,True
8112/lineage/final_metric,True
8112/lineage/normalized_loss,True
8112/lineage/separate_utility,True
8112/evolved/same_public_data,True
8112/evolved/final_absent_from_rollout,True
8112/evolved/disjoint_rows,True
8112/evolved/fixed_sizes,True
8112/evolved/tree_identity,True
8112/evolved/selected_by_selection,True
8112/evolved/candidate_identity,True
8112/evolved/actual_attempts,True
8112/evolved/charged_time,True
8112/evolved/actual_failures,True
8112/evolved/online_checks,True
8112/evolved/refit_succeeded,True
8112/evolved/separate_refit_charge,True
8112/evolved/final_row_ids,True
8112/evolved/final_targets,True
8112/evolved/finite_predictions,True
8112/evolved/final_metric,True
8112/evolved/normalized_loss,True
8112/evolved/separate_utility,True
8112/broad-stop/same_public_data,True
8112/broad-stop/final_absent_from_rollout,True
8112/broad-stop/disjoint_rows,True
8112/broad-stop/fixed_sizes,True
8112/broad-stop/tree_identity,True
8112/broad-stop/selected_by_selection,True
8112/broad-stop/candidate_identity,True
8112/broad-stop/actual_attempts,True
8112/broad-stop/charged_time,True
8112/broad-stop/actual_failures,True
8112/broad-stop/online_checks,True
8112/broad-stop/refit_succeeded,True
8112/broad-stop/separate_refit_charge,True
8112/broad-stop/final_row_ids,True
8112/broad-stop/final_targets,True
8112/broad-stop/finite_predictions,True
8112/broad-stop/final_metric,True
8112/broad-stop/normalized_loss,True
8112/broad-stop/separate_utility,True
8112/broad/same_public_data,True
8112/broad/final_absent_from_rollout,True
8112/broad/disjoint_rows,True
8112/broad/fixed_sizes,True
8112/broad/tree_identity,True
8112/broad/selected_by_selection,True
8112/broad/candidate_identity,True
8112/broad/actual_attempts,True
8112/broad/charged_time,True
8112/broad/actual_failures,True
8112/broad/online_checks,True
8112/broad/refit_succeeded,True
8112/broad/separate_refit_charge,True
8112/broad/final_row_ids,True
8112/broad/final_targets,True
8112/broad/finite_predictions,True
8112/broad/final_metric,True
8112/broad/normalized_loss,True
8112/broad/separate_utility,True
8113/lineage/same_public_data,True
8113/lineage/final_absent_from_rollout,True
8113/lineage/disjoint_rows,True
8113/lineage/fixed_sizes,True
8113/lineage/tree_identity,True
8113/lineage/selected_by_selection,True
8113/lineage/candidate_identity,True
8113/lineage/actual_attempts,True
8113/lineage/charged_time,True
8113/lineage/actual_failures,True
8113/lineage/online_checks,True
8113/lineage/refit_succeeded,True
8113/lineage/separate_refit_charge,True
8113/lineage/final_row_ids,True
8113/lineage/final_targets,True
8113/lineage/finite_predictions,True
8113/lineage/final_metric,True
8113/lineage/normalized_loss,True
8113/lineage/separate_utility,True
8113/evolved/same_public_data,True
8113/evolved/final_absent_from_rollout,True
8113/evolved/disjoint_rows,True
8113/evolved/fixed_sizes,True
8113/evolved/tree_identity,True
8113/evolved/selected_by_selection,True
8113/evolved/candidate_identity,True
8113/evolved/actual_attempts,True
8113/evolved/charged_time,True
8113/evolved/actual_failures,True
8113/evolved/online_checks,True
8113/evolved/refit_succeeded,True
8113/evolved/separate_refit_charge,True
8113/evolved/final_row_ids,True
8113/evolved/final_targets,True
8113/evolved/finite_predictions,True
8113/evolved/final_metric,True
8113/evolved/normalized_loss,True
8113/evolved/separate_utility,True
8113/broad-stop/same_public_data,True
8113/broad-stop/final_absent_from_rollout,True
8113/broad-stop/disjoint_rows,True
8113/broad-stop/fixed_sizes,True
8113/broad-stop/tree_identity,True
8113/broad-stop/selected_by_selection,True
8113/broad-stop/candidate_identity,True
8113/broad-stop/actual_attempts,True
8113/broad-stop/charged_time,True
8113/broad-stop/actual_failures,True
8113/broad-stop/online_checks,True
8113/broad-stop/refit_succeeded,True
8113/broad-stop/separate_refit_charge,True
8113/broad-stop/final_row_ids,True
8113/broad-stop/final_targets,True
8113/broad-stop/finite_predictions,True
8113/broad-stop/final_metric,True
8113/broad-stop/normalized_loss,True
8113/broad-stop/separate_utility,True
8113/broad/same_public_data,True
8113/broad/final_absent_from_rollout,True
8113/broad/disjoint_rows,True
8113/broad/fixed_sizes,True
8113/broad/tree_identity,True
8113/broad/selected_by_selection,True
8113/broad/candidate_identity,True
8113/broad/actual_attempts,True
8113/broad/charged_time,True
8113/broad/actual_failures,True
8113/broad/online_checks,True
8113/broad/refit_succeeded,True
8113/broad/separate_refit_charge,True
8113/broad/final_row_ids,True
8113/broad/final_targets,True
8113/broad/finite_predictions,True
8113/broad/final_metric,True
8113/broad/normalized_loss,True
8113/broad/separate_utility,True
8113/greedy/same_public_data,True
8113/greedy/final_absent_from_rollout,True
8113/greedy/disjoint_rows,True
8113/greedy/fixed_sizes,True
8113/greedy/tree_identity,True
8113/greedy/selected_by_selection,True
8113/greedy/candidate_identity,True
8113/greedy/actual_attempts,True
8113/greedy/charged_time,True
8113/greedy/actual_failures,True
8113/greedy/online_checks,True
8113/greedy/refit_succeeded,True
8113/greedy/separate_refit_charge,True
8113/greedy/final_row_ids,True
8113/greedy/final_targets,True
8113/greedy/finite_predictions,True
8113/greedy/final_metric,True
8113/greedy/normalized_loss,True
8113/greedy/separate_utility,True
8114/evolved/same_public_data,True
8114/evolved/final_absent_from_rollout,True
8114/evolved/disjoint_rows,True
8114/evolved/fixed_sizes,True
8114/evolved/tree_identity,True
8114/evolved/selected_by_selection,True
8114/evolved/candidate_identity,True
8114/evolved/actual_attempts,True
8114/evolved/charged_time,True
8114/evolved/actual_failures,True
8114/evolved/online_checks,True
8114/evolved/refit_succeeded,True
8114/evolved/separate_refit_charge,True
8114/evolved/final_row_ids,True
8114/evolved/final_targets,True
8114/evolved/finite_predictions,True
8114/evolved/final_metric,True
8114/evolved/normalized_loss,True
8114/evolved/separate_utility,True
8114/broad-stop/same_public_data,True
8114/broad-stop/final_absent_from_rollout,True
8114/broad-stop/disjoint_rows,True
8114/broad-stop/fixed_sizes,True
8114/broad-stop/tree_identity,True
8114/broad-stop/selected_by_selection,True
8114/broad-stop/candidate_identity,True
8114/broad-stop/actual_attempts,True
8114/broad-stop/charged_time,True
8114/broad-stop/actual_failures,True
8114/broad-stop/online_checks,True
8114/broad-stop/refit_succeeded,True
8114/broad-stop/separate_refit_charge,True
8114/broad-stop/final_row_ids,True
8114/broad-stop/final_targets,True
8114/broad-stop/finite_predictions,True
8114/broad-stop/final_metric,True
8114/broad-stop/normalized_loss,True
8114/broad-stop/separate_utility,True
8114/broad/same_public_data,True
8114/broad/final_absent_from_rollout,True
8114/broad/disjoint_rows,True
8114/broad/fixed_sizes,True
8114/broad/tree_identity,True
8114/broad/selected_by_selection,True
8114/broad/candidate_identity,True
8114/broad/actual_attempts,True
8114/broad/charged_time,True
8114/broad/actual_failures,True
8114/broad/online_checks,True
8114/broad/refit_succeeded,True
8114/broad/separate_refit_charge,True
8114/broad/final_row_ids,True
8114/broad/final_targets,True
8114/broad/finite_predictions,True
8114/broad/final_metric,True
8114/broad/normalized_loss,True
8114/broad/separate_utility,True
8114/greedy/same_public_data,True
8114/greedy/final_absent_from_rollout,True
8114/greedy/disjoint_rows,True
8114/greedy/fixed_sizes,True
8114/greedy/tree_identity,True
8114/greedy/selected_by_selection,True
8114/greedy/candidate_identity,True
8114/greedy/actual_attempts,True
8114/greedy/charged_time,True
8114/greedy/actual_failures,True
8114/greedy/online_checks,True
8114/greedy/refit_succeeded,True
8114/greedy/separate_refit_charge,True
8114/greedy/final_row_ids,True
8114/greedy/final_targets,True
8114/greedy/finite_predictions,True
8114/greedy/final_metric,True
8114/greedy/normalized_loss,True
8114/greedy/separate_utility,True
8114/lineage/same_public_data,True
8114/lineage/final_absent_from_rollout,True
8114/lineage/disjoint_rows,True
8114/lineage/fixed_sizes,True
8114/lineage/tree_identity,True
8114/lineage/selected_by_selection,True
8114/lineage/candidate_identity,True
8114/lineage/actual_attempts,True
8114/lineage/charged_time,True
8114/lineage/actual_failures,True
8114/lineage/online_checks,True
8114/lineage/refit_succeeded,True
8114/lineage/separate_refit_charge,True
8114/lineage/final_row_ids,True
8114/lineage/final_targets,True
8114/lineage/finite_predictions,True
8114/lineage/final_metric,True
8114/lineage/normalized_loss,True
8114/lineage/separate_utility,True
8115/broad-stop/same_public_data,True
8115/broad-stop/final_absent_from_rollout,True
8115/broad-stop/disjoint_rows,True
8115/broad-stop/fixed_sizes,True
8115/broad-stop/tree_identity,True
8115/broad-stop/selected_by_selection,True
8115/broad-stop/candidate_identity,True
8115/broad-stop/actual_attempts,True
8115/broad-stop/charged_time,True
8115/broad-stop/actual_failures,True
8115/broad-stop/online_checks,True
8115/broad-stop/refit_succeeded,True
8115/broad-stop/separate_refit_charge,True
8115/broad-stop/final_row_ids,True
8115/broad-stop/final_targets,True
8115/broad-stop/finite_predictions,True
8115/broad-stop/final_metric,True
8115/broad-stop/normalized_loss,True
8115/broad-stop/separate_utility,True
8115/broad/same_public_data,True
8115/broad/final_absent_from_rollout,True
8115/broad/disjoint_rows,True
8115/broad/fixed_sizes,True
8115/broad/tree_identity,True
8115/broad/selected_by_selection,True
8115/broad/candidate_identity,True
8115/broad/actual_attempts,True
8115/broad/charged_time,True
8115/broad/actual_failures,True
8115/broad/online_checks,True
8115/broad/refit_succeeded,True
8115/broad/separate_refit_charge,True
8115/broad/final_row_ids,True
8115/broad/final_targets,True
8115/broad/finite_predictions,True
8115/broad/final_metric,True
8115/broad/normalized_loss,True
8115/broad/separate_utility,True
8115/greedy/same_public_data,True
8115/greedy/final_absent_from_rollout,True
8115/greedy/disjoint_rows,True
8115/greedy/fixed_sizes,True
8115/greedy/tree_identity,True
8115/greedy/selected_by_selection,True
8115/greedy/candidate_identity,True
8115/greedy/actual_attempts,True
8115/greedy/charged_time,True
8115/greedy/actual_failures,True
8115/greedy/online_checks,True
8115/greedy/refit_succeeded,True
8115/greedy/separate_refit_charge,True
8115/greedy/final_row_ids,True
8115/greedy/final_targets,True
8115/greedy/finite_predictions,True
8115/greedy/final_metric,True
8115/greedy/normalized_loss,True
8115/greedy/separate_utility,True
8115/lineage/same_public_data,True
8115/lineage/final_absent_from_rollout,True
8115/lineage/disjoint_rows,True
8115/lineage/fixed_sizes,True
8115/lineage/tree_identity,True
8115/lineage/selected_by_selection,True
8115/lineage/candidate_identity,True
8115/lineage/actual_attempts,True
8115/lineage/charged_time,True
8115/lineage/actual_failures,True
8115/lineage/online_checks,True
8115/lineage/refit_succeeded,True
8115/lineage/separate_refit_charge,True
8115/lineage/final_row_ids,True
8115/lineage/final_targets,True
8115/lineage/finite_predictions,True
8115/lineage/final_metric,True
8115/lineage/normalized_loss,True
8115/lineage/separate_utility,True
8115/evolved/same_public_data,True
8115/evolved/final_absent_from_rollout,True
8115/evolved/disjoint_rows,True
8115/evolved/fixed_sizes,True
8115/evolved/tree_identity,True
8115/evolved/selected_by_selection,True
8115/evolved/candidate_identity,True
8115/evolved/actual_attempts,True
8115/evolved/charged_time,True
8115/evolved/actual_failures,True
8115/evolved/online_checks,True
8115/evolved/refit_succeeded,True
8115/evolved/separate_refit_charge,True
8115/evolved/final_row_ids,True
8115/evolved/final_targets,True
8115/evolved/finite_predictions,True
8115/evolved/final_metric,True
8115/evolved/normalized_loss,True
8115/evolved/separate_utility,True
8116/broad/same_public_data,True
8116/broad/final_absent_from_rollout,True
8116/broad/disjoint_rows,True
8116/broad/fixed_sizes,True
8116/broad/tree_identity,True
8116/broad/selected_by_selection,True
8116/broad/candidate_identity,True
8116/broad/actual_attempts,True
8116/broad/charged_time,True
8116/broad/actual_failures,True
8116/broad/online_checks,True
8116/broad/refit_succeeded,True
8116/broad/separate_refit_charge,True
8116/broad/final_row_ids,True
8116/broad/final_targets,True
8116/broad/finite_predictions,True
8116/broad/final_metric,True
8116/broad/normalized_loss,True
8116/broad/separate_utility,True
8116/greedy/same_public_data,True
8116/greedy/final_absent_from_rollout,True
8116/greedy/disjoint_rows,True
8116/greedy/fixed_sizes,True
8116/greedy/tree_identity,True
8116/greedy/selected_by_selection,True
8116/greedy/candidate_identity,True
8116/greedy/actual_attempts,True
8116/greedy/charged_time,True
8116/greedy/actual_failures,True
8116/greedy/online_checks,True
8116/greedy/refit_succeeded,True
8116/greedy/separate_refit_charge,True
8116/greedy/final_row_ids,True
8116/greedy/final_targets,True
8116/greedy/finite_predictions,True
8116/greedy/final_metric,True
8116/greedy/normalized_loss,True
8116/greedy/separate_utility,True
8116/lineage/same_public_data,True
8116/lineage/final_absent_from_rollout,True
8116/lineage/disjoint_rows,True
8116/lineage/fixed_sizes,True
8116/lineage/tree_identity,True
8116/lineage/selected_by_selection,True
8116/lineage/candidate_identity,True
8116/lineage/actual_attempts,True
8116/lineage/charged_time,True
8116/lineage/actual_failures,True
8116/lineage/online_checks,True
8116/lineage/refit_succeeded,True
8116/lineage/separate_refit_charge,True
8116/lineage/final_row_ids,True
8116/lineage/final_targets,True
8116/lineage/finite_predictions,True
8116/lineage/final_metric,True
8116/lineage/normalized_loss,True
8116/lineage/separate_utility,True
8116/evolved/same_public_data,True
8116/evolved/final_absent_from_rollout,True
8116/evolved/disjoint_rows,True
8116/evolved/fixed_sizes,True
8116/evolved/tree_identity,True
8116/evolved/selected_by_selection,True
8116/evolved/candidate_identity,True
8116/evolved/actual_attempts,True
8116/evolved/charged_time,True
8116/evolved/actual_failures,True
8116/evolved/online_checks,True
8116/evolved/refit_succeeded,True
8116/evolved/separate_refit_charge,True
8116/evolved/final_row_ids,True
8116/evolved/final_targets,True
8116/evolved/finite_predictions,True
8116/evolved/final_metric,True
8116/evolved/normalized_loss,True
8116/evolved/separate_utility,True
8116/broad-stop/same_public_data,True
8116/broad-stop/final_absent_from_rollout,True
8116/broad-stop/disjoint_rows,True
8116/broad-stop/fixed_sizes,True
8116/broad-stop/tree_identity,True
8116/broad-stop/selected_by_selection,True
8116/broad-stop/candidate_identity,True
8116/broad-stop/actual_attempts,True
8116/broad-stop/charged_time,True
8116/broad-stop/actual_failures,True
8116/broad-stop/online_checks,True
8116/broad-stop/refit_succeeded,True
8116/broad-stop/separate_refit_charge,True
8116/broad-stop/final_row_ids,True
8116/broad-stop/final_targets,True
8116/broad-stop/finite_predictions,True
8116/broad-stop/final_metric,True
8116/broad-stop/normalized_loss,True
8116/broad-stop/separate_utility,True
paired/broad/final_loss/count,True
paired/broad/final_loss/mean,True
paired/broad/final_loss/outcomes,True
paired/broad/attempts/count,True
paired/broad/attempts/mean,True
paired/broad/attempts/outcomes,True
paired/broad/worker_seconds/count,True
paired/broad/worker_seconds/mean,True
paired/broad/worker_seconds/outcomes,True
paired/broad/utility/count,True
paired/broad/utility/mean,True
paired/broad/utility/outcomes,True
paired/greedy/final_loss/count,True
paired/greedy/final_loss/mean,True
paired/greedy/final_loss/outcomes,True
paired/greedy/attempts/count,True
paired/greedy/attempts/mean,True
paired/greedy/attempts/outcomes,True
paired/greedy/worker_seconds/count,True
paired/greedy/worker_seconds/mean,True
paired/greedy/worker_seconds/outcomes,True
paired/greedy/utility/count,True
paired/greedy/utility/mean,True
paired/greedy/utility/outcomes,True
paired/lineage/final_loss/count,True
paired/lineage/final_loss/mean,True
paired/lineage/final_loss/outcomes,True
paired/lineage/attempts/count,True
paired/lineage/attempts/mean,True
paired/lineage/attempts/outcomes,True
paired/lineage/worker_seconds/count,True
paired/lineage/worker_seconds/mean,True
paired/lineage/worker_seconds/outcomes,True
paired/lineage/utility/count,True
paired/lineage/utility/mean,True
paired/lineage/utility/outcomes,True
paired/broad-stop/final_loss/count,True
paired/broad-stop/final_loss/mean,True
paired/broad-stop/final_loss/outcomes,True
paired/broad-stop/attempts/count,True
paired/broad-stop/attempts/mean,True
paired/broad-stop/attempts/outcomes,True
paired/broad-stop/worker_seconds/count,True
paired/broad-stop/worker_seconds/mean,True
paired/broad-stop/worker_seconds/outcomes,True
paired/broad-stop/utility/count,True
paired/broad-stop/utility/mean,True
paired/broad-stop/utility/outcomes,True
