board,player,action,value
OOXX.OXX.,O,4,-0.2
OOXX.OXXO,X,4,0.2
OOXX.X..O,X,7,0.2
OOXX.X.XO,O,6,-0.2
OOXX.XO..,X,7,0.2
OOXX.XOX.,O,4,-0.36000000000000004
OOXX.XOX.,O,8,-0.2
OOXX.XOXO,X,4,0.36000000000000004
OOXX.XX.O,O,7,-0.2
OOXX.XXO.,O,4,0.2
OOXX.XXO.,O,8,-0.2
OOXX.XXOO,X,4,0.488
OOXXO...X,X,7,0.2
OOXXO..X.,X,5,-0.2
OOXXO..X.,X,6,-0.2
OOXXO..XX,O,6,-0.2
OOXXO.OXX,X,5,0.36000000000000004
OOXXO.X..,X,8,0.2
OOXXO.X.X,O,5,-0.2
OOXXO.XX.,O,8,0.36000000000000004
OOXXOO.XX,X,6,0.5904
OOXXOOX.X,X,7,0.5904
OOXXOOXX.,X,8,0.2
OOXXOX...,X,8,0.2
OOXXOX.X.,O,8,0.2
OOXXOXOX.,X,8,0.488
OOXXX....,O,6,0.0
OOXXX..O.,X,5,0.36000000000000004
OOXXX..OX,O,6,-0.2
OOXXX..XO,O,5,-0.2
OOXXX..XO,O,6,-0.2
OOXXX.O..,X,7,0.06553600000000001
OOXXX.O..,X,8,0.128
OOXXX.O.X,O,5,0.0
OOXXX.O.X,O,7,-0.2
OOXXX.OOX,X,5,0.5904
OOXXX.OX.,O,5,0.0
OOXXX.OX.,O,8,-0.36000000000000004
OOXXX.OXO,X,5,0.865782272
OOXXXO.OX,X,6,0.488
OOXXXO.X.,O,6,0.0
OOXXXO.X.,O,8,-0.2
OOXXXO.XO,X,6,0.488
OOXXXOO.X,X,7,0.0
OOXXXOOX.,X,8,0.0
OX.......,X,2,-0.2
OX.......,X,3,-0.055075328000000034
OX.......,X,4,0.15801600000000002
OX.......,X,5,-0.2
OX.......,X,6,-0.009989933608468471
OX.......,X,7,-0.27405772800000006
OX.......,X,8,0.293956898711868
OX......X,O,2,-0.36000000000000004
OX......X,O,3,-0.30752
OX......X,O,4,-0.36000000000000004
OX......X,O,5,-0.16738871813865472
OX......X,O,6,-0.16
OX......X,O,7,-0.2
OX.....OX,X,4,0.2
OX.....OX,X,5,0.0
OX.....OX,X,6,0.0
OX.....X.,O,2,-0.2
OX.....X.,O,3,-0.03999999999999998
OX.....X.,O,4,0.5740160000000001
OX.....X.,O,5,-0.2
OX.....X.,O,6,-0.2
OX.....X.,O,8,-0.2
OX.....XO,X,4,0.36000000000000004
OX....O.X,X,3,0.16
OX....OX.,X,3,0.2
OX....X..,O,2,-0.2
OX....X..,O,3,-0.36000000000000004
OX....X..,O,4,-0.10748619453072675
OX....X..,O,5,-0.2
OX....X..,O,7,-0.2
OX....X..,O,8,-0.2
OX....X.O,X,2,0.35231999999999997
OX....XO.,X,3,0.2
OX....XO.,X,8,0.36000000000000004
OX....XOX,O,2,0.0
OX....XOX,O,4,-0.2
OX....XOX,O,5,-0.2
OX....XXO,O,5,-0.2
OX...O..X,X,3,0.179791209299968
OX...O..X,X,7,-0.16
OX...O.X.,X,2,0.2
OX...O.XX,O,2,-0.2
OX...O.XX,O,3,-0.2
OX...O.XX,O,6,-0.07199999999999998
OX...OOXX,X,2,-0.2
OX...OOXX,X,3,0.0
OX...OOXX,X,4,0.2
OX...OX..,X,7,0.2
OX...OX..,X,8,0.0
OX...OX.X,O,7,0.0
OX...OXOX,X,2,0.16
OX...OXX.,O,2,-0.2
OX...OXXO,X,4,0.2
OX...X...,O,4,0.2
OX...X.OX,O,3,0.0
OX...XO..,X,7,-0.2
OX...XO..,X,8,0.23199999999999998
OX...XO.X,O,4,-0.2
OX...XO.X,O,7,-0.03999999999999998
OX...XOOX,X,3,0.2
OX...XOOX,X,4,-0.36000000000000004
OX...XOX.,O,4,0.36000000000000004
OX...XXO.,O,2,0.0
OX...XXOO,X,2,-0.2
OX..O...X,X,5,0.36000000000000004
OX..O...X,X,6,0.2
OX..O..X.,X,2,-0.2
OX..O..X.,X,3,-0.488
OX..O..X.,X,5,-0.36000000000000004
OX..O..X.,X,6,-0.2
OX..O..X.,X,8,-0.23199999999999998
OX..O..XX,O,3,-0.2
OX..O..XX,O,6,0.36000000000000004
OX..O.OXX,X,3,-0.36000000000000004
OX..O.X..,X,2,-0.07199999999999998
OX..O.X..,X,3,-0.2
OX..O.X..,X,5,-0.08800000000000002
OX..O.X..,X,7,-0.36000000000000004
OX..O.X..,X,8,0.26358059162071745
OX..O.X.X,O,2,-0.16
OX..O.X.X,O,3,-0.2
OX..O.X.X,O,5,-0.328
OX..O.X.X,O,7,-0.2
OX..O.XOX,X,2,0.10339483648
OX..O.XOX,X,3,0.0
OX..O.XOX,X,5,0.2
OX..O.XX.,O,8,0.488
OX..OOX.X,X,3,0.0
OX..OOX.X,X,7,0.488
OX..OX...,X,2,-0.03999999999999998
OX..OX...,X,8,-0.2
OX..OX..X,O,6,-0.03999999999999998
OX..OX..X,O,7,-0.2
OX..OX.OX,X,2,0.2
OX..OX.X.,O,3,0.2
OX..OX.X.,O,6,0.2
OX..OXO.X,X,2,0.36000000000000004
OX..OXO.X,X,3,-0.03999999999999998
OX..OXO.X,X,7,-0.2
OX..OXOX.,X,2,-0.2
OX..OXOX.,X,3,-0.2
OX..OXOX.,X,8,-0.2
OX..OXOXX,O,2,0.488
OX..OXX..,O,3,0.08800000000000002
OX..OXXOX,O,2,0.0
OX..OXXOX,O,3,-0.2
OX..X....,O,2,-0.2
OX..X....,O,3,-0.2215552
OX..X....,O,5,-0.03999999999999998
OX..X....,O,6,-0.3856
OX..X....,O,7,-0.2
OX..X....,O,8,-0.2
OX..X...O,X,7,0.2
OX..X..O.,X,3,0.2
OX..X..OX,O,5,-0.2
OX..X.O..,X,2,-0.03999999999999998
OX..X.O..,X,7,0.488
OX..X.O.X,O,3,0.36000000000000004
OX..X.O.X,O,5,-0.2
OX..X.O.X,O,7,0.0
OX..X.OOX,X,2,-0.2
OX..X.OOX,X,3,0.0
OX..X.X.O,O,3,-0.2
OX..X.X.O,O,7,-0.2
OX..X.XO.,O,3,0.0
OX..X.XO.,O,5,0.0
OX..X.XO.,O,8,-0.2
OX..X.XOO,X,5,0.36000000000000004
OX..XO...,X,3,0.36000000000000004
OX..XO...,X,6,-0.2
OX..XO.OX,X,6,0.2
OX..XOO.X,X,7,0.36000000000000004
OX..XOX..,O,2,0.36000000000000004
OX..XOX.O,X,2,0.2
OX..XOXO.,X,3,0.0
OX..XOXOX,O,3,-0.2
OX..XXOO.,X,2,-0.2
OX..XXOO.,X,8,-0.2
OX..XXOOX,O,3,0.5904
OX..XXXOO,O,2,-0.2
OX..XXXOO,O,3,-0.2
OX.O....X,X,2,-0.03999999999999998
OX.O....X,X,6,0.328
OX.O...X.,X,2,-0.03999999999999998
OX.O...X.,X,5,0.2
OX.O..X..,X,4,0.36000000000000004
OX.O..X.X,O,2,-0.2
OX.O..X.X,O,5,-0.2
OX.O..X.X,O,7,0.0
OX.O..XOX,X,5,0.0
OX.O.O.XX,X,4,0.36000000000000004
OX.O.OX.X,X,4,0.488
OX.O.X..X,O,6,0.2
OX.O.X.OX,X,4,-0.2
OX.O.X.X.,O,4,0.2
OX.O.X.X.,O,8,-0.2
OX.O.X.XO,X,4,0.2
OX.O.XXO.,X,4,0.0
OX.O.XXOX,O,2,0.0
OX.O.XXOX,O,4,-0.2
OX.O.XXXO,O,4,0.2
OX.OO..XX,X,6,0.2
OX.OO.X.X,X,7,0.2
OX.OOX..X,X,6,0.2
OX.OOX..X,X,7,-0.2
OX.OOX.X.,X,2,-0.2
OX.OOX.X.,X,6,-0.2
OX.OOX.XX,O,6,0.2
OX.OOXX..,X,2,-0.2
OX.OOXX..,X,7,-0.2
OX.OOXX..,X,8,0.2
OX.OOXX.X,O,2,-0.2
OX.OOXX.X,O,7,-0.2
OX.OOXXOX,X,2,0.5904
OX.OOXXX.,O,8,0.36000000000000004
OX.OX....,X,2,-0.1296
OX.OX....,X,5,-0.03999999999999998
OX.OX....,X,6,0.0
OX.OX....,X,7,0.36000000000000004
OX.OX.X..,O,2,-0.2
OX.OX.X..,O,5,-0.2
OX.OX.X..,O,7,-0.2
OX.OX.X..,O,8,-0.2
OX.OX.X.O,X,7,0.488
OX.OX.XO.,X,5,0.06553600000000001
OX.OX.XO.,X,8,0.0
OX.OX.XOX,O,2,0.0
OX.OXOX..,X,7,0.2
OX.OXOX..,X,8,0.2
OX.OXOX.X,O,2,-0.2
OX.OXOX.X,O,7,-0.488
OX.OXOXOX,X,2,0.67232
OX.OXX...,O,2,-0.2
OX.OXX...,O,7,0.03353600000000001
OX.OXX...,O,8,-0.2
OX.OXX..O,X,6,0.2
OX.OXX.O.,X,2,-0.2
OX.OXX.O.,X,6,0.16
OX.OXX.O.,X,8,-0.2
OX.OXX.OX,O,2,0.0
OX.OXX.OX,O,6,0.36000000000000004
OX.OXXX.O,O,7,-0.2
OX.OXXXO.,O,2,0.0
OX.OXXXO.,O,8,-0.36000000000000004
OX.OXXXOO,X,2,0.67232
OX.X.....,O,2,-0.2
OX.X.....,O,4,0.328
OX.X.....,O,5,-0.07199999999999998
OX.X.....,O,6,-0.2
OX.X.....,O,7,-0.2
OX.X.....,O,8,-0.03999999999999998
OX.X....O,X,5,-0.36000000000000004
OX.X....O,X,6,0.2
OX.X...O.,X,2,-0.2
OX.X...O.,X,4,0.0
OX.X...O.,X,5,-0.07199999999999998
OX.X...O.,X,8,0.0
OX.X...OX,O,2,0.0
OX.X..O..,X,8,0.28800000000000003
OX.X..O.X,O,2,-0.2
OX.X..O.X,O,4,0.0
OX.X..O.X,O,5,-0.2
OX.X..O.X,O,7,-0.16
OX.X..OOX,X,4,0.16
OX.X..OOX,X,5,0.2
OX.X..OX.,O,5,-0.2
OX.X..X.O,O,2,0.2
OX.X..X.O,O,7,-0.2
OX.X..XO.,O,8,-0.2
OX.X..XOO,X,4,0.488
OX.X.O...,X,4,0.2
OX.X.O...,X,6,-0.2
OX.X.O...,X,8,0.0
OX.X.O..X,O,2,-0.1024
OX.X.O..X,O,4,-0.2
OX.X.O..X,O,6,-0.128
OX.X.O..X,O,7,0.0
OX.X.O.OX,X,2,0.0
OX.X.O.OX,X,6,0.0
OX.X.OO.X,X,7,0.24192
OX.X.OOX.,X,4,0.2
OX.X.OOXX,O,2,-0.36000000000000004
OX.X.OOXX,O,4,0.0
OX.X.OX..,O,8,0.2
OX.X.OX.O,X,2,-0.03999999999999998
OX.X.OXO.,X,4,0.0
OX.X.OXOX,O,2,0.0
OX.X.X..O,O,7,0.08800000000000002
OX.X.X.O.,O,2,0.0
OX.X.X.O.,O,6,0.2
OX.X.X.O.,O,8,-0.2
OX.X.X.OO,X,2,-0.2
OX.X.X.OO,X,4,0.36000000000000004
OX.X.X.OO,X,6,-0.03999999999999998
OX.X.XOO.,X,2,-0.2
OX.X.XOOX,O,2,-0.2
OX.X.XOOX,O,4,-0.2
OX.X.XXOO,O,2,-0.2
OX.X.XXOO,O,4,0.2
OX.XO....,X,5,-0.2
OX.XO....,X,7,-0.2
OX.XO....,X,8,0.0
OX.XO...X,O,7,0.0
OX.XO..OX,X,2,0.128
OX.XO..X.,O,8,0.67232
OX.XO.O.X,X,2,0.0
OX.XO.OX.,X,8,-0.2
OX.XO.OXX,O,2,0.488
OX.XO.X..,O,5,-0.16
OX.XO.X..,O,7,0.28192
OX.XO.XO.,X,2,-0.2
OX.XO.XO.,X,5,-0.2
OX.XO.XO.,X,8,0.0
OX.XO.XOX,O,2,0.0
OX.XO.XOX,O,5,0.0
OX.XOO..X,X,2,0.0
OX.XOO..X,X,6,0.0
OX.XOO..X,X,7,0.2
OX.XOO.XX,O,2,-0.2
OX.XOO.XX,O,6,0.0
OX.XOOOXX,X,2,0.0
OX.XOOX..,X,2,0.0
OX.XOOX..,X,8,0.2
OX.XOOX.X,O,2,-0.2
OX.XOOX.X,O,7,0.0
OX.XOOXOX,X,2,0.0
OX.XOX...,O,8,0.2
OX.XOX.OX,O,2,0.0
OX.XOXO.X,O,2,0.2
OX.XOXO.X,O,7,-0.2
OX.XOXOOX,X,2,0.36000000000000004
OX.XOXOX.,O,8,0.488
OX.XOXXO.,O,2,0.0
OX.XOXXO.,O,8,0.2
OX.XX..O.,O,2,-0.2
OX.XX..O.,O,5,-0.2
OX.XX..O.,O,6,0.16
OX.XX..O.,O,8,-0.2
OX.XX..OO,X,6,0.2
OX.XX.O..,O,5,-0.2
OX.XX.O.O,X,2,-0.2
OX.XX.O.O,X,5,0.2
OX.XX.OO.,X,2,-0.2
OX.XX.OO.,X,8,0.0
OX.XX.OOX,O,2,-0.2
OX.XX.OOX,O,5,0.0
OX.XX.XOO,O,2,-0.36000000000000004
OX.XX.XOO,O,5,-0.36000000000000004
OX.XXO...,O,2,-0.716753408
OX.XXO...,O,6,-0.56987281408
OX.XXO...,O,7,-0.12628029234296587
OX.XXO...,O,8,-0.7378560000000001
OX.XXO..O,X,2,0.7378560000000001
OX.XXO.O.,X,2,0.06937151226856234
OX.XXO.O.,X,6,0.18161029458110683
OX.XXO.O.,X,8,0.0
OX.XXO.OX,O,2,0.0
OX.XXO.OX,O,6,0.0
OX.XXOO..,X,2,0.0
OX.XXOO..,X,7,0.5904
OX.XXOO..,X,8,0.1998848
OX.XXOO.X,O,2,-0.488
OX.XXOO.X,O,7,0.0
OX.XXOOOX,X,2,0.0
OX.XXOX.O,O,2,0.2
OX.XXOXO.,O,2,0.0
OX.XXOXO.,O,8,-0.7378560000000001
OX.XXOXOO,X,2,0.83222784
OXO.....X,X,7,0.5904
OXO....X.,X,5,-0.03999999999999998
OXO....XX,O,3,-0.2
OXO....XX,O,4,-0.2
OXO....XX,O,5,-0.2
OXO....XX,O,6,-0.2
OXO...OXX,X,4,0.2
OXO...X..,X,4,0.128
OXO...XOX,X,4,0.0
OXO...XX.,O,4,-0.2
OXO..O.XX,X,3,0.36000000000000004
OXO..OXX.,X,4,0.2
OXO..X.X.,O,3,-0.2
OXO..X.X.,O,6,0.36000000000000004
OXO..XOX.,X,3,-0.2
OXO..XOX.,X,8,-0.2
OXO..XOXX,O,3,0.2
OXO..XOXX,O,4,0.36000000000000004
OXO..XXO.,X,4,0.16
OXO..XXXO,O,3,-0.2
OXO..XXXO,O,4,0.2
OXO.O..XX,X,6,0.36000000000000004
OXO.O.X.X,X,5,0.16230584300921372
OXO.O.XX.,X,8,0.36000000000000004
OXO.OX..X,X,7,0.2
OXO.OX.XX,O,3,-0.2
OXO.OXX.X,O,3,-0.488
OXO.OXX.X,O,7,0.0
OXO.OXXOX,X,3,0.0
OXO.X....,X,3,0.36000000000000004
OXO.X....,X,5,0.2
OXO.X...X,O,5,0.0
OXO.X...X,O,6,-0.2
OXO.X.O.X,X,3,0.36000000000000004
OXO.X.X..,O,3,-0.5904
OXO.X.X..,O,5,-0.2
OXO.X.X..,O,7,0.0
OXO.X.X..,O,8,-0.2
OXO.X.X.O,X,5,0.36000000000000004
OXO.X.XO.,X,3,0.0
OXO.X.XO.,X,5,0.0
OXO.X.XO.,X,8,0.0
OXO.X.XOX,O,3,0.0
OXO.X.XOX,O,5,0.0
OXO.XO..X,X,3,0.0
OXO.XO..X,X,6,0.0
OXO.XOX..,X,3,-0.36000000000000004
OXO.XOX..,X,7,0.36000000000000004
OXO.XOX.X,O,7,0.0
OXO.XOXOX,X,3,0.0
OXO.XX...,O,6,-0.03999999999999998
OXO.XX..O,X,7,0.2
OXO.XX.O.,X,6,0.0
OXO.XX.OX,O,6,-0.2
OXO.XXO..,X,7,0.2
OXO.XXO..,X,8,-0.2
OXO.XXO.X,O,3,0.2
OXO.XXO.X,O,7,-0.2
OXO.XXOOX,X,3,0.36000000000000004
OXO.XXX.O,O,3,-0.2
OXO.XXX.O,O,7,-0.2
OXO.XXXO.,O,3,0.0
OXO.XXXO.,O,8,-0.2
OXO.XXXOO,X,3,0.67232
OXOO...XX,X,5,-0.03999999999999998
OXOO..X.X,X,7,0.2
OXOO.X.X.,X,6,0.2
OXOO.X.XX,O,4,-0.2
OXOO.X.XX,O,6,0.2
OXOO.XXOX,X,4,0.0
OXOO.XXX.,O,8,-0.2
OXOO.XXXO,X,4,0.488
OXOOOX.XX,X,6,0.36000000000000004
OXOOOXX.X,X,7,0.67232
OXOOOXXX.,X,8,0.2
OXOOX...X,X,7,0.36000000000000004
OXOOX.X..,X,5,0.0
OXOOX.X..,X,7,0.67232
OXOOX.XOX,X,5,0.0
OXOOXOX.X,X,7,0.2
OXOOXX...,X,7,0.36000000000000004
OXOOXX.OX,X,6,0.0
OXOOXXX..,O,7,0.0
OXOOXXX..,O,8,-0.2
OXOOXXX.O,X,7,0.488
OXOOXXXO.,X,8,0.0
OXOX.....,X,5,0.2
OXOX.....,X,6,-0.2
OXOX...OX,X,5,0.16
OXOX...X.,O,5,-0.2
OXOX..O.X,X,4,0.2
OXOX..OXX,O,4,0.2
OXOX..X..,O,8,-0.03999999999999998
OXOX..X.O,X,4,-0.03999999999999998
OXOX..X.O,X,5,-0.2
OXOX..XXO,O,4,0.2
OXOX.O..X,X,4,0.0
OXOX.O..X,X,6,0.128
OXOX.O.X.,X,6,0.2
OXOX.O.XX,O,4,-0.2
OXOX.O.XX,O,6,-0.2
OXOX.OOXX,X,4,0.488
OXOX.OX.X,O,4,-0.2
OXOX.OX.X,O,7,0.0
OXOX.OXOX,X,4,0.0
OXOX.OXX.,O,4,-0.2
OXOX.X...,O,6,-0.2
OXOX.X.O.,X,6,0.0
OXOX.X.OX,O,4,0.0
OXOX.X.OX,O,6,-0.2
OXOX.XO..,X,8,0.2
OXOX.XO.X,O,7,-0.2
OXOX.XOOX,X,4,0.488
OXOX.XOX.,O,4,0.2
OXOX.XOXO,X,4,0.2
OXOX.XX.O,O,4,0.36000000000000004
OXOX.XXO.,O,4,0.0
OXOX.XXOO,X,4,0.36000000000000004
OXOXO...X,X,5,-0.2
OXOXO..XX,O,5,-0.2
OXOXO.XOX,X,5,0.0
OXOXOO.XX,X,6,0.5904
OXOXOOX.X,X,7,0.36000000000000004
OXOXOOXX.,X,8,0.36000000000000004
OXOXOX...,X,6,0.0
OXOXOX..X,O,6,0.2
OXOXOX.OX,X,6,0.0
OXOXOXX..,O,7,0.0
OXOXOXXO.,X,8,0.0
OXOXX....,O,5,-0.36000000000000004
OXOXX....,O,6,-0.488
OXOXX....,O,7,-0.488
OXOXX....,O,8,-0.488
OXOXX...O,X,5,0.488
OXOXX..O.,X,5,0.5904
OXOXX.O..,X,7,0.36000000000000004
OXOXX.O..,X,8,0.2
OXOXX.O.X,O,5,-0.36000000000000004
OXOXX.O.X,O,7,-0.36000000000000004
OXOXX.OOX,X,5,0.7378560000000001
OXOXX.X.O,O,5,0.2
OXOXX.X.O,O,7,-0.2
OXOXX.XO.,O,5,0.0
OXOXX.XOO,X,5,0.5904
OXOXXO...,X,6,-0.16
OXOXXO...,X,7,0.83222784
OXOXXO...,X,8,0.128
OXOXXO..X,O,6,-0.2
OXOXXO..X,O,7,0.0
OXOXXO.OX,X,6,0.0
OXOXXOO.X,X,7,0.7902848
OXOXXOX..,O,7,0.0
OXOXXOX..,O,8,0.7378560000000001
OXOXXOXO.,X,8,0.0
OXX......,O,8,0.36000000000000004
OXX.....O,X,4,-0.2
OXX.....O,X,5,-0.2
OXX...O..,X,3,0.0
OXX...O..,X,4,-0.03999999999999998
OXX...O..,X,5,-0.2
OXX...O..,X,7,-0.2
OXX...O..,X,8,-0.2
OXX...O.X,O,5,0.36000000000000004
OXX...OOX,X,5,0.2
OXX...OX.,O,3,0.2
OXX...OXO,X,4,0.2
OXX...OXO,X,5,-0.2
OXX...X.O,O,3,-0.36000000000000004
OXX...X.O,O,4,0.2
OXX...X.O,O,5,-0.36000000000000004
OXX..O...,X,7,-0.2
OXX..O.X.,O,4,0.2
OXX..O.X.,O,6,-0.03999999999999998
OXX..OO.X,X,4,-0.2
OXX..OO.X,X,7,-0.2
OXX..OOX.,X,4,0.2
OXX..OOX.,X,8,-0.2
OXX..OOXX,O,3,0.488
OXX..OOXX,O,4,0.0
OXX..OX.O,X,4,0.488
OXX..OXO.,X,3,0.2
OXX..OXOX,O,3,-0.2
OXX..OXOX,O,4,0.0
OXX..OXXO,O,3,-0.36000000000000004
OXX..X..O,O,6,0.2
OXX..XO..,O,3,0.36000000000000004
OXX..XO..,O,4,-0.2
OXX..XO.O,X,3,-0.2
OXX..XO.O,X,7,-0.2
OXX..XOXO,O,3,0.36000000000000004
OXX..XXOO,O,4,0.2
OXX.O....,X,3,-0.36000000000000004
OXX.O....,X,5,-0.25248000000000004
OXX.O....,X,6,-0.36000000000000004
OXX.O....,X,7,-0.2
OXX.O....,X,8,-0.16
OXX.O...X,O,5,0.16
OXX.O...X,O,6,0.0
OXX.O..OX,X,5,0.2
OXX.O..X.,O,6,0.488
OXX.O.O.X,X,3,0.0
OXX.O.O.X,X,5,0.2
OXX.O.OX.,X,3,-0.2
OXX.O.OX.,X,5,-0.2
OXX.O.OX.,X,8,-0.2
OXX.O.OXX,O,3,0.2
OXX.O.X..,O,3,-0.03999999999999998
OXX.O.X..,O,5,0.0
OXX.O.X..,O,8,0.36000000000000004
OXX.O.XO.,X,3,-0.2
OXX.O.XO.,X,8,0.0
OXX.O.XOX,O,3,-0.36000000000000004
OXX.O.XOX,O,5,0.0
OXX.OO..X,X,3,0.0
OXX.OO..X,X,7,-0.2
OXX.OO.X.,X,6,-0.2
OXX.OO.XX,O,3,0.2
OXX.OO.XX,O,6,0.0
OXX.OOOXX,X,3,0.0
OXX.OOX..,X,8,0.0
OXX.OOX.X,O,3,0.2
OXX.OOX.X,O,7,0.0
OXX.OOXOX,X,3,0.0
OXX.OOXX.,O,3,0.2
OXX.OX...,O,3,-0.2
OXX.OX...,O,7,-0.36000000000000004
OXX.OX...,O,8,0.5904
OXX.OX.O.,X,8,0.36000000000000004
OXX.OXO..,X,3,-0.03999999999999998
OXX.OXO..,X,7,-0.2
OXX.OXOX.,O,3,0.5904
OXX.OXXO.,O,3,-0.2
OXX.X...O,O,3,-0.03999999999999998
OXX.X..OO,X,5,0.2
OXX.X.O..,O,3,0.7902848
OXX.X.O..,O,5,-0.2
OXX.X.O..,O,8,-0.36000000000000004
OXX.X.O.O,X,7,0.36000000000000004
OXX.X.OOX,O,3,0.2
OXX.XO.OX,O,3,-0.2
OXX.XOO..,X,7,0.2
OXX.XOO.X,O,3,0.36000000000000004
OXX.XOOOX,X,3,0.0
OXX.XX.OO,O,3,-0.2
OXX.XXOO.,O,8,0.2
OXXO....X,O,4,-0.2
OXXO....X,O,7,0.2
OXXO...OX,X,4,-0.2
OXXO...X.,O,5,-0.2
OXXO...X.,O,6,0.36000000000000004
OXXO..X..,O,4,0.36000000000000004
OXXO..X..,O,7,-0.2
OXXO..X.O,X,4,0.5904
OXXO..XO.,X,4,0.2
OXXO.O.X.,X,6,0.36000000000000004
OXXO.OXOX,X,4,0.2
OXXO.OXX.,O,8,-0.488
OXXO.OXXO,X,4,0.67232
OXXO.XX.O,O,7,-0.2
OXXO.XXOO,X,4,0.2
OXXOO...X,X,6,0.36000000000000004
OXXOO..XX,O,6,0.2
OXXOO.X..,X,5,-0.1296
OXXOO.X..,X,7,-0.2
OXXOO.X.X,O,5,0.2
OXXOO.X.X,O,7,-0.36000000000000004
OXXOO.XOX,X,5,0.67232
OXXOO.XX.,O,8,0.2
OXXOOX...,X,8,0.36000000000000004
OXXOOX.X.,O,8,0.2
OXXOOXX..,O,7,-0.36000000000000004
OXXOOXX..,O,8,0.5904
OXXOOXXO.,X,8,0.488
OXXOX....,O,5,-0.2
OXXOX....,O,6,0.67232
OXXOX....,O,8,-0.2
OXXOX...O,X,5,-0.03999999999999998
OXXOX...O,X,6,0.2
OXXOX..O.,X,8,0.2
OXXOX..OX,O,5,-0.2
OXXOX..OX,O,6,0.2
OXXOXO...,X,6,0.2
OXXOXO.OX,X,6,0.488
OXXOXX..O,O,6,0.36000000000000004
OXXOXX..O,O,7,-0.2
OXXOXX.O.,O,6,0.2
OXXOXX.OO,X,6,0.488
OXXX...O.,O,4,0.2
OXXX...O.,O,5,0.0
OXXX..O..,O,5,0.0
OXXX..OOX,O,4,-0.2
OXXX..OOX,O,5,0.0
OXXX.O...,O,7,0.0
OXXX.O...,O,8,-0.2
OXXX.O..O,X,4,0.2
OXXX.O.O.,X,6,0.0
OXXX.O.OX,O,4,0.0
OXXX.OO..,X,4,0.16
OXXX.OOOX,X,4,0.0
OXXX.OOXO,X,4,0.2
OXXX.OX.O,O,4,0.36000000000000004
OXXX.OX.O,O,7,-0.2
OXXX.OXO.,O,4,0.0
OXXX.OXO.,O,8,-0.2
OXXX.OXOO,X,4,0.36000000000000004
OXXX.X.OO,O,6,0.2
OXXX.XO.O,O,7,0.2
OXXX.XOO.,O,8,0.2
OXXXO....,O,6,0.36000000000000004
OXXXO..O.,X,5,-0.2
OXXXO..OX,O,5,0.0
OXXXO..OX,O,6,-0.2
OXXXO.O..,X,5,-0.2
OXXXO.O..,X,7,-0.2
OXXXO.O.X,O,5,0.0
OXXXO.O.X,O,7,-0.2
OXXXO.OOX,X,5,0.67232
OXXXO.OX.,O,8,0.488
OXXXO.XO.,O,5,0.0
OXXXO.XO.,O,8,0.488
OXXXOO..X,O,6,0.0
OXXXOO..X,O,7,0.0
OXXXOO.OX,X,6,0.0
OXXXOO.X.,O,6,0.0
OXXXOO.X.,O,8,0.2
OXXXOOO.X,X,7,0.0
OXXXOOOX.,X,8,0.0
OXXXOOX..,O,7,0.0
OXXXOOXO.,X,8,0.0
OXXXOX.O.,O,8,0.2
OXXXOXO..,O,7,-0.2
OXXXOXO..,O,8,0.36000000000000004
OXXXOXOO.,X,8,0.2
OXXXX.O.O,O,7,0.2
OXXXX.OO.,O,8,0.2
OXXXXO..O,O,6,-0.488
OXXXXO..O,O,7,-0.5904
OXXXXO.O.,O,6,0.0
OXXXXO.O.,O,8,-0.5904
OXXXXO.OO,X,6,0.83222784
OXXXXOO..,O,7,0.0
OXXXXOO..,O,8,-0.36000000000000004
OXXXXOO.O,X,7,0.7378560000000001
OXXXXOOO.,X,8,0.0
X........,O,1,-0.7167456340689132
X........,O,2,-0.0667474466985578
X........,O,3,-0.528092935081338
X........,O,4,-0.5437029790741301
X........,O,5,-0.9042873694560873
X........,O,6,-0.6123849892093698
X........,O,7,-0.4372611780386923
X........,O,8,-0.8143324826477082
X.......O,X,2,-0.2
X.......O,X,5,0.035836497169995485
X.......O,X,6,0.865782272
X......O.,X,1,0.5299094623289344
X......O.,X,2,-0.2
X......O.,X,3,-0.07764509767106564
X......O.,X,4,-0.08800000000000002
X......O.,X,5,0.03999999999999998
X......O.,X,6,-0.2
X......O.,X,8,-0.2
X......OX,O,1,-0.03999999999999998
X.....O..,X,1,0.6751228370143931
X.....O..,X,2,-0.2
X.....O..,X,3,-0.2
X.....O..,X,4,-0.07199999999999998
X.....O..,X,5,-0.549180574597529
X.....O..,X,7,-0.20005119999999998
X.....O..,X,8,0.19926571008000005
X.....O.X,O,1,-0.23199999999999998
X.....O.X,O,2,-0.2
X.....O.X,O,3,-0.1296
X.....O.X,O,4,0.2
X.....O.X,O,5,-0.2
X.....O.X,O,7,-0.2
X.....OOX,X,5,0.2
X.....OX.,O,1,-0.2
X.....OX.,O,3,-0.2
X.....OX.,O,4,0.36000000000000004
X.....OX.,O,8,-0.03999999999999998
X.....OXO,X,2,0.2
X.....OXO,X,3,-0.2
X.....OXO,X,5,0.0
X.....X.O,O,1,-0.7083648
X.....X.O,O,2,-0.6854272
X.....X.O,O,3,-0.04051178680898235
X.....X.O,O,4,-0.6264448
X.....X.O,O,5,-0.7378560000000001
X.....X.O,O,7,-0.67232
X.....XO.,O,1,-0.503761408
